epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
116,2574.24,0.57098,0.67983,1.02674,0.49026,0.32515,0.27394,0.22879,1.31366,2.76032,1.31619,0.000219069,0.000219069,0.000219069
117,2597.16,0.51227,0.62183,0.99835,0.68646,0.31945,0.31921,0.2498,1.30897,2.47431,1.31108,0.00021307,0.00021307,0.00021307
118,2619.92,0.59375,0.6826,1.02994,0.29908,0.34984,0.29619,0.23821,1.32531,2.47333,1.34996,0.00020707,0.00020707,0.00020707
119,2641.78,0.54898,0.64822,0.97038,0.52967,0.33798,0.3117,0.25516,1.24321,2.39102,1.26849,0.000201071,0.000201071,0.000201071
120,2663.95,0.55673,0.64812,1.00766,0.51402,0.33378,0.31177,0.24356,1.35977,2.524,1.31595,0.000195071,0.000195071,0.000195071
121,2685.84,0.57834,0.65696,1.02212,0.35834,0.49262,0.31651,0.23723,1.28631,2.57369,1.30773,0.000189072,0.000189072,0.000189072
122,2707.48,0.55944,0.62259,0.97455,0.36015,0.33003,0.32278,0.2467,1.1941,2.65095,1.29659,0.000183073,0.000183073,0.000183073
123,2729.19,0.49244,0.64058,0.97967,0.3476,0.50143,0.3157,0.24093,1.24465,2.7315,1.31048,0.000177073,0.000177073,0.000177073
124,2751.06,0.56561,0.64371,1.02043,0.704,0.27906,0.351,0.24622,1.24478,2.77688,1.31921,0.000171074,0.000171074,0.000171074
125,2773.05,0.58778,0.66492,1.00876,0.31947,0.32332,0.28347,0.23627,1.28175,2.88664,1.36765,0.000165074,0.000165074,0.000165074
126,2794.85,0.51645,0.53841,0.96534,0.44451,0.25464,0.2678,0.23072,1.22474,2.66178,1.36888,0.000159075,0.000159075,0.000159075
127,2817.56,0.53849,0.59393,0.96909,0.69846,0.32515,0.30675,0.24566,1.28132,2.6009,1.39087,0.000153076,0.000153076,0.000153076
128,2840.24,0.52005,0.57145,0.96814,0.87505,0.31233,0.36343,0.27218,1.29984,2.64679,1.40262,0.000147076,0.000147076,0.000147076
129,2863.13,0.5004,0.58179,0.9749,0.35819,0.50348,0.38179,0.25837,1.30587,2.64161,1.37994,0.000141077,0.000141077,0.000141077
130,2886.36,0.566,0.62315,1.02631,0.52062,0.32624,0.3188,0.25662,1.32291,2.67761,1.40366,0.000135077,0.000135077,0.000135077
131,2908.22,0.55007,0.6582,1.00439,0.85924,0.32403,0.30548,0.24431,1.31713,2.6893,1.39252,0.000129078,0.000129078,0.000129078
132,2930.14,0.54296,0.54408,0.99144,0.84458,0.32515,0.34218,0.24603,1.31497,2.49891,1.39064,0.000123079,0.000123079,0.000123079
133,2951.95,0.52369,0.65256,0.98011,0.77434,0.49003,0.38024,0.25408,1.298,2.5684,1.34189,0.000117079,0.000117079,0.000117079
134,2973.68,0.50243,0.58604,0.96089,0.75871,0.4901,0.38344,0.27051,1.28697,2.51029,1.34213,0.00011108,0.00011108,0.00011108
135,2995.62,0.50286,0.54851,0.97678,0.69671,0.32821,0.32073,0.26209,1.26403,2.55452,1.30951,0.00010508,0.00010508,0.00010508
136,3017.62,0.52804,0.59805,0.99845,0.71627,0.32826,0.35316,0.26372,1.24353,2.62317,1.30566,9.9081e-05,9.9081e-05,9.9081e-05
137,3039.89,0.48211,0.60411,0.97188,0.58737,0.32755,0.34788,0.2526,1.23404,2.6349,1.29857,9.30816e-05,9.30816e-05,9.30816e-05
138,3062.51,0.50998,0.53291,0.96695,0.58491,0.32692,0.35013,0.25673,1.21738,2.59632,1.31228,8.70822e-05,8.70822e-05,8.70822e-05
139,3085.47,0.48706,0.56281,0.97527,0.53266,0.32393,0.3542,0.25944,1.21267,2.54264,1.30117,8.10828e-05,8.10828e-05,8.10828e-05
140,3108.33,0.48447,0.56274,0.97082,0.53716,0.50756,0.40183,0.26406,1.15143,2.61919,1.25975,7.50834e-05,7.50834e-05,7.50834e-05
141,3156.18,0.38722,0.40393,0.86319,0.86064,0.34085,0.35042,0.25083,1.17088,2.56936,1.26147,6.9084e-05,6.9084e-05,6.9084e-05
142,3177.24,0.37102,0.37581,0.82185,0.88028,0.32486,0.35204,0.25128,1.17935,2.47326,1.26303,6.30846e-05,6.30846e-05,6.30846e-05
143,3198.62,0.37497,0.38574,0.86147,0.71768,0.32355,0.35658,0.26359,1.15659,2.51011,1.24628,5.70852e-05,5.70852e-05,5.70852e-05
144,3219.77,0.35707,0.3667,0.80676,0.72259,0.31398,0.35715,0.26382,1.16877,2.66217,1.25724,5.10858e-05,5.10858e-05,5.10858e-05
145,3241.11,0.36577,0.41946,0.82992,0.75734,0.31888,0.34803,0.26219,1.16564,2.63316,1.25188,4.50864e-05,4.50864e-05,4.50864e-05
146,3262.45,0.36407,0.34186,0.82605,0.75533,0.32076,0.3505,0.25948,1.16015,2.65498,1.24893,3.9087e-05,3.9087e-05,3.9087e-05
147,3284.23,0.34274,0.3734,0.83692,0.69287,0.32166,0.34942,0.2602,1.17109,2.6718,1.25966,3.30876e-05,3.30876e-05,3.30876e-05
148,3306.44,0.32643,0.34495,0.78703,0.68989,0.32228,0.34896,0.26592,1.1816,2.71695,1.25585,2.70882e-05,2.70882e-05,2.70882e-05
149,3328.68,0.3546,0.38223,0.82609,0.51525,0.32515,0.34612,0.26042,1.16692,2.67275,1.25529,2.10888e-05,2.10888e-05,2.10888e-05
150,3350.81,0.37175,0.41224,0.85519,0.33397,0.51315,0.3702,0.25964,1.17573,2.72712,1.26295,1.50894e-05,1.50894e-05,1.50894e-05
