Timestamp,Mode,Latency_ms,FPS,CPU_Usage_%,RAM_Usage_%,CPU_Temp_C,Throttled,Confidence_Max,Detection_Result
01:16:57.437,Active,425.6,2.4,2.9,11.7,62.8,Yes,0.0,None
01:16:57.856,Active,412.1,2.4,99.4,11.7,63.9,Yes,0.0,None
01:16:58.274,Active,412.4,2.4,99.4,11.7,65.5,Yes,0.0,None
01:16:58.694,Active,414.5,2.4,99.4,11.7,65.5,Yes,0.0,None
01:16:59.118,Active,417.8,2.4,98.2,11.7,67.2,Yes,0.0,None
01:16:59.540,Active,416.6,2.4,98.8,11.7,68.8,Yes,0.0,None
01:16:59.962,Active,414.0,3.4,98.8,11.7,68.3,Yes,0.0,None
01:17:00.404,Active,436.7,3.4,94.4,11.7,68.8,Yes,0.0,None
01:17:00.827,Active,415.4,3.4,98.2,11.7,69.4,Yes,0.0,None
01:17:01.254,Active,416.0,3.4,98.2,11.7,69.4,Yes,0.0,None
01:17:01.678,Active,414.4,3.4,98.2,11.7,70.0,Yes,0.0,None
01:17:02.112,Active,424.8,3.4,98.3,11.7,69.4,Yes,0.0,None
01:17:02.537,Active,413.1,3.4,97.6,11.7,70.5,Yes,0.0,None
01:17:02.962,Active,415.2,3.4,98.2,11.7,70.5,Yes,0.0,None
01:17:03.383,Active,411.9,3.4,97.6,11.7,71.6,Yes,0.0,None
01:17:03.815,Active,412.6,3.4,95.9,11.7,72.2,Yes,0.0,None
01:17:04.237,Active,412.3,2.3,98.8,11.7,72.7,Yes,0.0,None
01:17:04.662,Active,418.4,2.3,97.6,11.7,72.2,Yes,0.0,None
01:17:05.086,Active,415.5,2.3,98.2,11.7,72.2,Yes,0.0,None
01:17:05.508,Active,415.8,2.3,98.8,11.7,73.2,Yes,0.0,None
01:17:05.929,Active,414.1,2.3,98.8,11.7,72.7,Yes,0.0,None
01:17:06.352,Active,413.9,2.3,98.2,11.7,72.7,Yes,0.0,None
01:17:06.772,Active,411.8,2.3,98.2,11.7,73.2,Yes,0.0,None
01:17:07.195,Active,414.9,2.3,98.8,11.7,73.2,Yes,0.0,None
01:17:07.619,Active,415.2,2.3,98.2,11.7,73.8,Yes,0.0,None
01:17:08.044,Active,415.8,2.3,98.2,11.7,72.7,Yes,0.0,None
01:17:08.466,Active,413.6,2.4,98.2,11.7,73.8,Yes,0.0,None
01:17:08.886,Active,413.7,2.4,98.8,11.7,73.8,Yes,0.0,None
01:17:09.309,Active,414.2,2.4,98.2,11.7,74.3,Yes,0.0,None
01:17:09.750,Active,434.2,2.4,96.6,11.7,74.3,Yes,0.0,None
01:17:10.171,Active,415.4,2.4,98.8,11.7,74.3,Yes,0.0,None
01:17:10.593,Active,412.8,2.4,98.2,11.7,74.9,Yes,0.0,None
01:17:11.014,Active,415.5,2.4,98.8,11.7,74.3,Yes,0.0,None
01:17:11.437,Active,416.2,2.4,98.2,11.7,73.2,Yes,0.0,None
01:17:11.859,Active,415.3,2.4,98.2,11.7,75.5,Yes,0.0,None
01:17:12.289,Active,423.7,2.4,99.4,11.7,74.3,Yes,0.0,None
01:17:12.710,Active,414.8,2.4,98.8,11.7,74.3,Yes,0.0,None
01:17:13.141,Active,425.4,2.4,96.5,11.7,74.9,Yes,0.0,None
01:17:13.564,Active,415.8,2.4,98.8,11.7,74.9,Yes,0.0,None
01:17:13.985,Active,415.5,2.4,99.4,11.7,75.5,Yes,0.0,None
01:17:14.403,Active,413.0,2.4,98.8,11.7,74.9,Yes,0.0,None
01:17:14.819,Active,410.4,2.4,99.4,11.7,75.5,Yes,0.0,None
01:17:15.242,Active,413.6,2.4,98.8,11.7,75.5,Yes,0.0,None
01:17:15.670,Active,422.6,2.4,98.2,11.7,76.5,Yes,0.0,None
01:17:16.093,Active,416.7,2.4,98.2,11.7,76.0,Yes,0.0,None
01:17:16.515,Active,413.7,2.4,97.6,11.7,75.5,Yes,0.0,None
01:17:16.935,Active,414.3,2.4,99.4,11.7,74.9,Yes,0.0,None
01:17:17.356,Active,412.7,2.4,97.6,11.7,76.0,Yes,0.0,None
01:17:17.781,Active,417.3,2.4,98.8,11.7,76.5,Yes,0.0,None
