epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,2078.8,0.5993,0.6741,1.02537,0.3861,0.34587,0.37021,0.26536,1.30942,2.30757,1.48793,0.00020707,0.00020707,0.00020707
119,2096.14,0.54645,0.63133,0.96221,0.64092,0.50164,0.38049,0.27075,1.27913,2.41636,1.42731,0.000201071,0.000201071,0.000201071
120,2113.55,0.55595,0.67667,0.99372,0.39389,0.52002,0.3677,0.25878,1.1825,2.10586,1.33726,0.000195071,0.000195071,0.000195071
121,2131.27,0.53975,0.63241,1.00104,0.69181,0.34674,0.32939,0.25747,1.26899,2.49804,1.3642,0.000189072,0.000189072,0.000189072
122,2149.64,0.55318,0.62431,0.97206,0.69039,0.33497,0.33059,0.25561,1.11364,2.46429,1.28873,0.000183073,0.000183073,0.000183073
123,2167.42,0.49753,0.6082,0.97564,0.55824,0.51047,0.34863,0.25655,1.13159,2.47826,1.27827,0.000177073,0.000177073,0.000177073
124,2184.75,0.55297,0.60752,1.01001,0.54795,0.51456,0.32992,0.25727,1.1718,2.61053,1.30692,0.000171074,0.000171074,0.000171074
125,2202.37,0.60055,0.6968,1.01222,0.52369,0.33798,0.32311,0.24855,1.192,2.47428,1.37417,0.000165074,0.000165074,0.000165074
126,2220.87,0.51285,0.55528,0.96822,0.5297,0.3503,0.35777,0.27304,1.19326,2.40277,1.36318,0.000159075,0.000159075,0.000159075
127,2238.08,0.53553,0.60342,0.95925,0.59416,0.31602,0.34898,0.2626,1.14098,2.39116,1.3888,0.000153076,0.000153076,0.000153076
128,2255.49,0.51933,0.56856,0.96526,0.36001,0.35316,0.35102,0.25973,1.155,2.51155,1.40711,0.000147076,0.000147076,0.000147076
129,2272.8,0.50212,0.60444,0.97389,0.57364,0.32775,0.35907,0.25747,1.1517,2.49152,1.37758,0.000141077,0.000141077,0.000141077
130,2290.9,0.57829,0.62856,1.03481,0.70106,0.34703,0.35223,0.25164,1.17517,2.51883,1.36323,0.000135077,0.000135077,0.000135077
131,2308.28,0.54264,0.63359,1.00489,0.51651,0.35323,0.3512,0.2643,1.14442,2.64415,1.34896,0.000129078,0.000129078,0.000129078
132,2325.75,0.55208,0.54816,0.9919,0.51948,0.34441,0.34598,0.25686,1.17269,2.62857,1.3711,0.000123079,0.000123079,0.000123079
133,2344.14,0.54028,0.69786,0.98725,0.52235,0.33921,0.35372,0.26102,1.2005,2.74399,1.3323,0.000117079,0.000117079,0.000117079
134,2361.5,0.50955,0.6035,0.95737,0.55161,0.30069,0.37413,0.24862,1.18514,2.78823,1.35699,0.00011108,0.00011108,0.00011108
135,2379.02,0.49735,0.5535,0.97323,0.57062,0.3281,0.38016,0.26323,1.16235,2.79932,1.33369,0.00010508,0.00010508,0.00010508
136,2396.7,0.52021,0.61467,0.98676,0.59215,0.33393,0.38221,0.26773,1.1878,2.77886,1.34823,9.9081e-05,9.9081e-05,9.9081e-05
137,2414.67,0.48845,0.59046,0.97721,0.45155,0.52034,0.37743,0.25436,1.16152,2.96019,1.33843,9.30816e-05,9.30816e-05,9.30816e-05
138,2432.23,0.51326,0.52939,0.96525,0.62628,0.51402,0.38221,0.26762,1.16222,2.95886,1.33724,8.70822e-05,8.70822e-05,8.70822e-05
139,2449.33,0.47345,0.55676,0.9586,0.43588,0.51595,0.38533,0.26691,1.20298,2.7589,1.40009,8.10828e-05,8.10828e-05,8.10828e-05
140,2466.42,0.49009,0.55408,0.96628,0.35484,0.51039,0.38595,0.26766,1.16848,2.69165,1.35815,7.50834e-05,7.50834e-05,7.50834e-05
141,2484.73,0.40238,0.40474,0.86742,0.59322,0.4914,0.37761,0.2722,1.22443,2.68428,1.41209,6.9084e-05,6.9084e-05,6.9084e-05
142,2501.39,0.38075,0.41136,0.83182,0.62821,0.50539,0.37873,0.27205,1.21974,2.66685,1.40348,6.30846e-05,6.30846e-05,6.30846e-05
143,2518.7,0.37571,0.42323,0.84991,0.56535,0.50752,0.37838,0.26818,1.19459,2.63724,1.36393,5.70852e-05,5.70852e-05,5.70852e-05
144,2535.51,0.35882,0.36645,0.81094,0.60317,0.33223,0.37351,0.2671,1.20294,2.65071,1.37904,5.10858e-05,5.10858e-05,5.10858e-05
145,2554.21,0.36963,0.3901,0.83256,0.35698,0.52203,0.38594,0.26622,1.22372,2.65245,1.3816,4.50864e-05,4.50864e-05,4.50864e-05
146,2571.51,0.38191,0.42237,0.8385,0.59158,0.33374,0.38483,0.25473,1.22637,2.69844,1.38634,3.9087e-05,3.9087e-05,3.9087e-05
147,2588.64,0.34479,0.35752,0.8335,0.57419,0.33857,0.38418,0.26163,1.23207,2.75415,1.39789,3.30876e-05,3.30876e-05,3.30876e-05
148,2605.56,0.3372,0.37331,0.79484,0.57583,0.33802,0.38833,0.26631,1.21608,2.79318,1.40637,2.70882e-05,2.70882e-05,2.70882e-05
149,2622.81,0.35243,0.40803,0.82339,0.32333,0.51039,0.37652,0.26464,1.21865,2.8193,1.39872,2.10888e-05,2.10888e-05,2.10888e-05
150,2639.86,0.38289,0.39432,0.84638,0.33583,0.51039,0.37804,0.27139,1.22202,2.8474,1.39259,1.50894e-05,1.50894e-05,1.50894e-05
